Customer_ID,Full_Name,Email,Signup_Channel
C1090,Kristopher Fisher,k.fisher67@email.com,Online
C1091,Janice Jones,j.jones79@email.com,Online
C1092,Derek Bradley,d.bradley88@email.com,In store
C1093,Shannon Erickson,s.erickson43@email.com,In store
C1094,Gina Yoder,g.yoder93@email.com,App
C1095,Nathaniel Garcia,n.garcia73@email.com,In store
C1096,Joseph Page,j.page36@email.com,App
C1097,Daniel Garcia,d.garcia74@email.com,In store
C1098,Christine Baker,c.baker49@email.com,App
C1099,Michael Woods,m.woods23@email.com,Online
C1100,Lori Hammond,l.hammond55@email.com,Online
C1101,James Walker,j.walker94@email.com,Online
C1102,Wanda Ramirez,w.ramirez84@email.com,App
C1103,Jennifer Cain,j.cain68@email.com,In store
C1104,Jill Jacobson,j.jacobson74@email.com,In store
C1105,Rebecca Riley,r.riley55@email.com,Online
C1106,Jonathan Cook,j.cook63@email.com,Online
C1107,Charles Sanchez,c.sanchez13@email.com,Online
C1108,Michael Nelson,m.nelson13@email.com,App
C1109,David Bright,d.bright26@email.com,In store
C1110,Christopher Jackson,c.jackson83@email.com,App
C1111,Jennifer Dixon,j.dixon82@email.com,App
C1112,Erin Miller,e.miller57@email.com,App
C1113,Larry Diaz,l.diaz58@email.com,App
C1114,Elizabeth Pierce,e.pierce36@email.com,In store
C1115,Carlos Lawson,c.lawson33@email.com,In store
C1116,Samantha Oliver,s.oliver92@email.com,Online
C1117,Anthony Bowers,a.bowers35@email.com,Online
C1118,Sarah Johnson,s.johnson12@email.com,App
C1119,April Luna,a.luna65@email.com,Online
C1120,Michael Huang,m.huang34@email.com,In store
C1121,Alexander Martinez,a.martinez77@email.com,App
C1122,Steven Wright,s.wright91@email.com,App
C1123,Deborah Smith,d.smith91@email.com,App
C1124,Caitlin Webb,c.webb50@email.com,Online
C1125,Tiffany Garcia,t.garcia69@email.com,App
C1126,John Terry,j.terry42@email.com,Online
C1127,Paul Greene,p.greene91@email.com,Online
C1128,Tiffany Koch,t.koch32@email.com,Online
C1129,William Hayes,w.hayes72@email.com,Online
C1130,Brent Haynes,b.haynes52@email.com,In store
C1131,Cody Reynolds,c.reynolds92@email.com,In store
C1132,Mario Berry,m.berry46@email.com,Online
C1133,Daniel Rivera,d.rivera68@email.com,In store
C1134,Danielle Reyes,d.reyes80@email.com,App
C1135,Kelli Miller,k.miller64@email.com,Online
C1136,Katie Ray,k.ray24@email.com,Online
C1137,Crystal Sheppard,c.sheppard70@email.com,In store
C1138,Ashlee Yates,a.yates63@email.com,In store
C1139,Marilyn Ballard,m.ballard38@email.com,In store
C1140,Derrick Neal,d.neal36@email.com,In store
C1141,Samantha Curtis,s.curtis77@email.com,In store
C1142,Julia Salinas,j.salinas21@email.com,Online
C1143,Tammy Johnson,t.johnson32@email.com,Online
C1144,Adam Mcgrath,a.mcgrath84@email.com,In store
C1145,Trevor Hansen,t.hansen97@email.com,Online
C1146,Rhonda Conner,r.conner36@email.com,App
C1147,James Miller,j.miller18@email.com,In store
C1148,Gabrielle George,g.george79@email.com,App
C1149,Emily Medina,e.medina49@email.com,Online
C1150,Jodi Bates,j.bates13@email.com,App
C1151,Ryan Warner,r.warner22@email.com,Online
C1152,Ashley Pena,a.pena43@email.com,In store
C1153,Lynn Buchanan,l.buchanan62@email.com,App
C1154,Kyle Williams,k.williams17@email.com,App
C1155,Christopher Roman,c.roman83@email.com,In store
C1156,Michael Wilson,m.wilson73@email.com,App
C1157,Jerry Sherman,j.sherman98@email.com,App
C1158,Allen Franklin,a.franklin51@email.com,App
C1159,Nicole Jackson,n.jackson11@email.com,App
C1160,Mark Koch,m.koch85@email.com,In store
C1161,Erik Navarro,e.navarro95@email.com,In store
C1162,Terri Cole,t.cole61@email.com,App
C1163,Caitlin Fuentes,c.fuentes31@email.com,Online
C1164,Stephanie Hernandez,s.hernandez45@email.com,App
C1165,Heather Davis,h.davis27@email.com,In store
C1166,Brooke Ross,b.ross36@email.com,Online
C1167,Anthony Hughes,a.hughes76@email.com,In store
C1168,Misty Brown,m.brown26@email.com,In store
C1169,Amanda Baldwin,a.baldwin27@email.com,App
C1170,Jose Henson,j.henson26@email.com,Online
C1171,Tammy Bowers,t.bowers34@email.com,In store
C1172,Aaron Flores,a.flores36@email.com,Online
C1173,Sharon Pittman,s.pittman59@email.com,In store
C1174,Bryan Graham,b.graham90@email.com,In store
C1175,Robert Brown,r.brown30@email.com,Online
C1176,Jose Haynes,j.haynes69@email.com,App
C1177,William Walker,w.walker29@email.com,Online
C1178,Paul Moore,p.moore77@email.com,In store
C1179,Mary Mendez,m.mendez53@email.com,Online
C1180,Amy Long,a.long30@email.com,In store
C1181,Brandi Jones,b.jones20@email.com,In store
C1182,Angela Clark,a.clark53@email.com,Online
C1183,Jasmine George,j.george93@email.com,Online
C1184,Thomas Roberts,t.roberts52@email.com,App
C1185,Dominique Hurst,d.hurst30@email.com,In store
C1186,Jane Neal,j.neal26@email.com,Online
C1187,Joseph Johnson,j.johnson46@email.com,App
C1188,Ian Davis,i.davis13@email.com,Online
C1189,Maria Owens,m.owens59@email.com,In store
C1190,Sean Harris,s.harris86@email.com,Online
C1191,Robin Taylor,r.taylor88@email.com,In store
C1192,John Haney,j.haney47@email.com,Online
C1193,William Austin,w.austin41@email.com,App
C1194,Eric Silva,e.silva81@email.com,In store
C1195,Angela Carter,a.carter39@email.com,Online
C1196,Christopher Stein,c.stein14@email.com,App
C1197,Jacob Greer,j.greer18@email.com,App
C1198,Elizabeth Kelley,e.kelley42@email.com,App
C1199,Cody Smith,c.smith40@email.com,App
C1200,Monica Wood,m.wood63@email.com,App
C1201,Nathan Lucero,n.lucero70@email.com,Online
C1202,Christopher Collins,c.collins29@email.com,Online
C1203,Ethan Jones,e.jones94@email.com,In store
C1204,Timothy Ware,t.ware45@email.com,In store
C1205,Chelsea Hernandez,c.hernandez55@email.com,In store
C1206,Brian Blankenship,b.blankenship27@email.com,Online
C1207,Anita Holland,a.holland83@email.com,Online
C1208,Nicholas Suarez,n.suarez73@email.com,Online
C1209,Nicholas Smith,n.smith88@email.com,App
C1210,Brent Chan,b.chan81@email.com,App
C1211,Justin Griffin,j.griffin20@email.com,Online
C1212,Sharon Walker,s.walker51@email.com,In store
C1213,Kathy Esparza,k.esparza56@email.com,Online
C1214,Alan Boyd,a.boyd52@email.com,App
C1215,Micheal Harper,m.harper29@email.com,In store
C1216,Brandon Benton,b.benton37@email.com,App
C1217,Carla Jones,c.jones71@email.com,Online
C1218,Elizabeth Schroeder,e.schroeder63@email.com,Online
C1219,Sandra Mckee,s.mckee16@email.com,Online
C1220,Kara Johnson,k.johnson50@email.com,App
C1221,Kenneth Reyes,k.reyes63@email.com,Online
C1222,Elizabeth Fowler,e.fowler53@email.com,In store
C1223,Johnathan Olson,j.olson72@email.com,In store
C1224,Michael Thomas,m.thomas54@email.com,Online
C1225,Jason Rivers,j.rivers86@email.com,App
C1226,David Green,d.green12@email.com,App
C1227,Elijah Martin,e.martin97@email.com,In store
C1228,Catherine Reed,c.reed80@email.com,Online
C1229,Stacy Beck,s.beck14@email.com,In store
C1230,Karen Nguyen,k.nguyen81@email.com,App
C1231,Paul Johnson,p.johnson48@email.com,Online
C1232,Jennifer Watkins,j.watkins52@email.com,App
C1233,Rhonda Wright,r.wright37@email.com,App
C1234,Joanna Coleman,j.coleman85@email.com,App
C1235,Zachary Hawkins,z.hawkins79@email.com,App
C1236,Amber Jenkins,a.jenkins73@email.com,App
C1237,Joshua Peterson,j.peterson18@email.com,App
C1238,Gregory Johnson,g.johnson50@email.com,Online
C1239,Audrey Blair,a.blair19@email.com,Online
C1240,Jill Stone,j.stone91@email.com,Online
C1241,Robert Singh,r.singh19@email.com,App
C1242,Robert Diaz,r.diaz41@email.com,App
C1243,Michael Johnson,m.johnson63@email.com,Online
C1244,Katherine Gregory,k.gregory92@email.com,App
C1245,Karen Gutierrez,k.gutierrez43@email.com,App
C1246,Darrell Holloway,d.holloway14@email.com,App
C1247,Elizabeth Allen,e.allen63@email.com,Online
C1248,Alexis Young,a.young19@email.com,In store
C1249,Sharon Calderon,s.calderon20@email.com,App
C1250,Sara Edwards,s.edwards75@email.com,Online
C1251,Christopher Burns,c.burns30@email.com,In store
C1252,Elizabeth Martin,e.martin55@email.com,App
C1253,Joshua Murphy,j.murphy84@email.com,App
C1254,Courtney Jones,c.jones83@email.com,In store
C1255,Stephanie Baker,s.baker46@email.com,In store
C1256,Cole Rodriguez,c.rodriguez23@email.com,Online
C1257,Brian Becker,b.becker66@email.com,In store
C1258,Scott Bradshaw,s.bradshaw78@email.com,Online
C1259,David Martinez,d.martinez33@email.com,App
C1260,Monica Roberts,m.roberts56@email.com,Online
C1261,William Johns,w.johns89@email.com,App
C1262,Michelle Johnson,m.johnson61@email.com,In store
C1263,Shawn Murphy,s.murphy17@email.com,Online
C1264,Adam Mitchell,a.mitchell41@email.com,Online
C1265,Shelby Erickson,s.erickson26@email.com,In store
C1266,Emily Bennett,e.bennett81@email.com,App
C1267,Jacob Chaney,j.chaney59@email.com,Online
C1268,Ryan Hester,r.hester92@email.com,In store
C1269,Kimberly Wolfe,k.wolfe53@email.com,In store
C1270,Lisa Tucker,l.tucker77@email.com,App
C1271,Rachael Kelly,r.kelly19@email.com,In store
C1272,Evelyn King,e.king53@email.com,App
C1273,Samantha Brown,s.brown25@email.com,App
C1274,James Barnes,j.barnes32@email.com,In store
C1275,Phillip Whitehead,p.whitehead30@email.com,Online
C1276,Erin Collins,e.collins32@email.com,App
C1277,Summer Macdonald,s.macdonald82@email.com,Online
C1278,James Brown,j.brown91@email.com,In store
C1279,Thomas Jackson,t.jackson54@email.com,Online
C1280,Kelly Mcclure,k.mcclure90@email.com,In store
C1281,Robert Rios,r.rios10@email.com,Online
C1282,Mason Beard,m.beard52@email.com,In store
C1283,Darrell Patel,d.patel15@email.com,Online
C1284,Philip Gardner,p.gardner20@email.com,Online
C1285,Michelle Cox,m.cox75@email.com,In store
C1286,Monique Evans,m.evans29@email.com,In store
C1287,Annette Pineda,a.pineda45@email.com,Online
C1288,Katherine Contreras,k.contreras65@email.com,App
C1289,Jeffrey Fowler,j.fowler20@email.com,Online
C1290,Fred Miller,f.miller90@email.com,Online
C1291,Juan Wright,j.wright54@email.com,Online
C1292,Stephanie Johnson,s.johnson68@email.com,Online
C1293,Vincent Patel,v.patel52@email.com,Online
C1294,John Smith,j.smith61@email.com,App
C1295,Keith Smith,k.smith71@email.com,Online
C1296,Donna Flores,d.flores26@email.com,In store
C1297,Debbie Kelly,d.kelly55@email.com,In store
C1298,Megan Brown,m.brown22@email.com,Online
C1299,Hannah Boyd,h.boyd95@email.com,In store
C1300,Richard Heath,r.heath42@email.com,Online
C1301,Nicholas Buckley,n.buckley59@email.com,App
C1302,Jacqueline Peterson,j.peterson36@email.com,Online
C1303,Peter Miller,p.miller67@email.com,In store
C1304,Marissa Cook,m.cook72@email.com,In store
C1305,Lisa Clayton,l.clayton37@email.com,In store
C1306,Daniel Horn,d.horn37@email.com,App
C1307,Nicole Bishop,n.bishop83@email.com,Online
C1308,Steven Rodriguez,s.rodriguez77@email.com,Online
C1309,Daniel Williams,d.williams50@email.com,Online
C1310,Kathleen Hanson,k.hanson64@email.com,App
C1311,Lindsey Gonzalez,l.gonzalez78@email.com,Online
C1312,Tracy Salazar,t.salazar66@email.com,Online
C1313,Erin Sanchez,e.sanchez75@email.com,In store
C1314,John Thompson,j.thompson52@email.com,Online
C1315,Kathleen West,k.west11@email.com,Online
C1316,Amanda Walker,a.walker68@email.com,In store
C1317,Jose Woodard,j.woodard42@email.com,Online
C1318,Tabitha Brooks,t.brooks73@email.com,In store
C1319,Lisa Eaton,l.eaton92@email.com,Online
C1320,Suzanne Willis,s.willis59@email.com,Online
C1321,Donna Patrick,d.patrick31@email.com,App
C1322,Bonnie Huang,b.huang74@email.com,Online
C1323,Tyler Barker,t.barker14@email.com,App
C1324,Raymond Jones,r.jones35@email.com,App
C1325,Eric Fuller,e.fuller55@email.com,App
C1326,Whitney Hutchinson,w.hutchinson50@email.com,In store
C1327,Sandra Wright,s.wright27@email.com,Online
C1328,Cody Jones,c.jones97@email.com,App
C1329,Christopher Mitchell,c.mitchell83@email.com,App
C1330,Cameron Shelton,c.shelton42@email.com,App
C1331,Joseph Griffin,j.griffin17@email.com,App
C1332,Allen Myers,a.myers35@email.com,App
C1333,Jessica Chen,j.chen66@email.com,App
C1334,Laura Jones,l.jones30@email.com,In store
C1335,Alicia Hicks,a.hicks14@email.com,In store
C1336,Mark Cook,m.cook91@email.com,In store
C1337,Carl Powers,c.powers70@email.com,Online
C1338,Jocelyn Davis,j.davis46@email.com,In store
C1339,Alice Lee,a.lee75@email.com,Online
C1340,Christopher Merritt,c.merritt22@email.com,In store
C1341,Leah Diaz,l.diaz49@email.com,Online
C1342,Renee Johnson,r.johnson93@email.com,Online
C1343,Brandon Mendez,b.mendez84@email.com,Online
C1344,Kathleen Gray,k.gray34@email.com,Online
C1345,Lindsey Meyer,l.meyer19@email.com,App
C1346,Jennifer Mcclure,j.mcclure52@email.com,In store
C1347,John Roberts,j.roberts37@email.com,App
C1348,Eric Smith,e.smith50@email.com,In store
C1349,Elizabeth Ward,e.ward14@email.com,In store
C1350,Chad Herman,c.herman20@email.com,In store
C1351,Michael Miller,m.miller73@email.com,In store
C1352,Chad Martinez,c.martinez43@email.com,In store
C1353,Connie Cervantes,c.cervantes47@email.com,App
C1354,Aaron Mckay,a.mckay19@email.com,App
C1355,Todd Mcneil,t.mcneil27@email.com,App
C1356,Shawn Mccarthy,s.mccarthy21@email.com,App
C1357,Kayla Harvey,k.harvey20@email.com,Online
C1358,Emily Rodriguez,e.rodriguez36@email.com,In store
C1359,Mike Smith,m.smith83@email.com,In store
C1360,Theresa Rodriguez,t.rodriguez54@email.com,App
C1361,Julia Turner,j.turner34@email.com,In store
C1362,John Richards,j.richards73@email.com,Online
C1363,Robert Wise,r.wise37@email.com,In store
C1364,Teresa Myers,t.myers13@email.com,In store
C1365,John Taylor,j.taylor95@email.com,In store
C1366,Joe Anderson,j.anderson14@email.com,In store
C1367,Justin Evans,j.evans35@email.com,In store
C1368,Melissa Miller,m.miller26@email.com,In store
C1369,Kimberly Valencia,k.valencia19@email.com,Online
C1370,David Wilson,d.wilson64@email.com,Online
C1371,David Campbell,d.campbell36@email.com,In store
C1372,Christina Smith,c.smith88@email.com,In store
C1373,Shawn Robinson,s.robinson95@email.com,Online
C1374,Troy Thompson,t.thompson17@email.com,App
C1375,Monica Simpson,m.simpson74@email.com,App
C1376,Travis Torres,t.torres69@email.com,App
C1377,David Washington,d.washington52@email.com,In store
C1378,Susan Hill,s.hill19@email.com,Online
C1379,Brandon Phillips,b.phillips84@email.com,App
C1380,Victoria Costa,v.costa16@email.com,In store
C1381,Tammy Rubio,t.rubio84@email.com,In store
C1382,Arthur Flores,a.flores96@email.com,App
C1383,Samantha Delgado,s.delgado91@email.com,Online
C1384,Matthew Wise,m.wise46@email.com,App
C1385,Justin Marquez,j.marquez53@email.com,In store
C1386,Amy Patrick,a.patrick15@email.com,Online
C1387,Cheryl Sanchez,c.sanchez52@email.com,In store
C1388,Stephanie Pineda,s.pineda84@email.com,Online
C1389,Meghan Ferguson,m.ferguson74@email.com,App
C1390,Joseph George,j.george44@email.com,Online
C1391,Jennifer Watkins,j.watkins12@email.com,App
C1392,Theresa Reid,t.reid70@email.com,Online
C1393,Ryan Hernandez,r.hernandez75@email.com,App
C1394,Shelly Bridges,s.bridges69@email.com,App
C1395,Michael Rhodes,m.rhodes95@email.com,Online
C1396,Samuel Waters,s.waters64@email.com,App
C1397,Jennifer Baker,j.baker95@email.com,App
C1398,Daniel Orozco,d.orozco49@email.com,App
C1399,Amanda Collins,a.collins88@email.com,In store
C1400,Bryce Taylor,b.taylor10@email.com,In store
C1401,David Zimmerman,d.zimmerman92@email.com,Online
C1402,Rickey Gray,r.gray48@email.com,App
C1403,Eric Cortez,e.cortez84@email.com,Online
C1404,Aaron Shelton,a.shelton29@email.com,Online
C1405,Jennifer Steele,j.steele24@email.com,In store
C1406,Alexander Hammond,a.hammond73@email.com,App
C1407,Martin Benton,m.benton34@email.com,In store
C1408,Lisa Whitehead,l.whitehead76@email.com,Online
C1409,Charlene Evans,c.evans35@email.com,In store
C1410,Jason Adams,j.adams15@email.com,Online
C1411,Stephen Burns,s.burns41@email.com,App
C1412,Brittany Wilcox,b.wilcox86@email.com,In store
C1413,Tracey Novak,t.novak55@email.com,In store
C1414,John Patterson,j.patterson13@email.com,Online
C1415,Jonathan Richardson,j.richardson37@email.com,App
C1416,Susan Smith,s.smith25@email.com,Online
C1417,Andre Lewis,a.lewis48@email.com,In store
C1418,Emma Carpenter,e.carpenter39@email.com,App
C1419,Jessica Foster,j.foster66@email.com,App
C1420,Sandra Vega,s.vega51@email.com,Online
C1421,Amanda Nelson,a.nelson84@email.com,Online
C1422,Jennifer Jenkins,j.jenkins13@email.com,App
C1423,Victoria Lopez,v.lopez70@email.com,Online
C1424,Adam Valdez,a.valdez61@email.com,App
C1425,Timothy Gill,t.gill40@email.com,In store
C1426,Kevin Thomas,k.thomas70@email.com,In store
C1427,Regina Perez,r.perez67@email.com,App
C1428,Troy Garner,t.garner40@email.com,In store
C1429,Victoria Shepherd,v.shepherd85@email.com,Online
C1430,Patricia Schultz,p.schultz93@email.com,Online
C1431,Gabriel Lopez,g.lopez65@email.com,App
C1432,Linda Smith,l.smith70@email.com,App
C1433,Claudia Gross,c.gross90@email.com,In store
C1434,Benjamin Carroll,b.carroll20@email.com,In store
C1435,Amy Brown,a.brown54@email.com,In store
C1436,Rachel Reyes,r.reyes57@email.com,Online
C1437,Vanessa Moore,v.moore37@email.com,In store
C1438,Thomas Mccall,t.mccall18@email.com,App
C1439,Jon Rodriguez,j.rodriguez47@email.com,In store
C1440,Eric Jones,e.jones34@email.com,App
C1441,Kevin Foster,k.foster11@email.com,Online
C1442,Jeffrey Galvan,j.galvan39@email.com,In store
C1443,Tiffany Morris,t.morris11@email.com,App
C1444,Hannah Warner,h.warner92@email.com,In store
C1445,Justin Long,j.long58@email.com,In store
C1446,Denise Hines,d.hines17@email.com,In store
C1447,Paige Alexander,p.alexander32@email.com,In store
C1448,Jennifer Stanley,j.stanley81@email.com,In store
C1449,April Mckenzie,a.mckenzie25@email.com,In store
C1450,Linda Proctor,l.proctor20@email.com,Online
C1451,Christopher Christian,c.christian22@email.com,App
C1452,Gabriel Horn,g.horn91@email.com,App
C1453,Peter Collins,p.collins52@email.com,In store
C1454,Melissa Scott,m.scott39@email.com,App
C1455,Jason Clark,j.clark38@email.com,In store
C1456,William Rogers,w.rogers75@email.com,App
C1457,Jennifer Cabrera,j.cabrera14@email.com,App
C1458,Leslie Abbott,l.abbott14@email.com,In store
C1459,Diamond Austin,d.austin58@email.com,Online
C1460,Shannon George,s.george80@email.com,Online
C1461,Tony Edwards,t.edwards37@email.com,Online
C1462,Bryan Gamble,b.gamble23@email.com,Online
C1463,Susan Smith,s.smith66@email.com,In store
C1464,Jonathon Nguyen,j.nguyen34@email.com,Online
C1465,Sarah Saunders,s.saunders14@email.com,In store
C1466,Stephanie Odom,s.odom94@email.com,Online
C1467,Phillip Schmidt,p.schmidt48@email.com,App
C1468,Douglas Wells,d.wells66@email.com,Online
C1469,David Richardson,d.richardson93@email.com,App
C1470,Stacey Phelps,s.phelps78@email.com,Online
C1471,Carolyn Juarez,c.juarez34@email.com,Online
C1472,Linda Malone,l.malone11@email.com,In store
C1473,Debbie Jones,d.jones11@email.com,App
C1474,Jason Johnson,j.johnson68@email.com,App
C1475,Amy Schwartz,a.schwartz76@email.com,Online
C1476,Kristen Nolan,k.nolan45@email.com,In store
C1477,Frank Schwartz,f.schwartz65@email.com,App
C1478,Henry Campos,h.campos91@email.com,Online
C1479,Stephanie Gonzalez,s.gonzalez32@email.com,In store
C1480,Tyler Bryant,t.bryant87@email.com,App
C1481,John Thornton,j.thornton53@email.com,In store
C1482,Corey Lozano,c.lozano97@email.com,Online
C1483,Nancy Lopez,n.lopez21@email.com,In store
C1484,Emily Taylor,e.taylor36@email.com,App
C1485,Andrea Frank,a.frank15@email.com,In store
C1486,James Howard,j.howard30@email.com,In store
C1487,Debbie Werner,d.werner79@email.com,In store
C1488,Kathleen Hansen,k.hansen53@email.com,App
C1489,Valerie Warner,v.warner39@email.com,Online
C1490,Sheila Avery,s.avery84@email.com,In store
C1491,Latasha Hood,l.hood19@email.com,In store
C1492,Michele Boyle,m.boyle89@email.com,App
C1493,Michael Whitaker,m.whitaker83@email.com,App
C1494,Gregory Hester,g.hester23@email.com,App
C1495,Justin Berg,j.berg77@email.com,In store
C1496,John Morgan,j.morgan93@email.com,App
C1497,Thomas Jones,t.jones16@email.com,App
C1498,John White,j.white46@email.com,In store
C1499,Austin Elliott,a.elliott35@email.com,App
C1500,Amber Bradshaw,a.bradshaw34@email.com,App
C1501,James Ballard,j.ballard53@email.com,App
C1502,Justin Campbell,j.campbell38@email.com,Online
C1503,Brandon Johnson,b.johnson66@email.com,In store
C1504,Sara Nunez,s.nunez31@email.com,Online
C1505,Austin Davis,a.davis15@email.com,App
C1506,James Santiago,j.santiago92@email.com,Online
C1507,Julie Williams,j.williams58@email.com,In store
C1508,Beth Peters,b.peters32@email.com,In store
C1509,Jeffrey Mata,j.mata30@email.com,Online
C1510,Bryan Davis,b.davis17@email.com,Online
C1511,Wesley Roberson,w.roberson23@email.com,App
C1512,Sylvia Wilkins,s.wilkins60@email.com,Online
C1513,Eugene Rodriguez,e.rodriguez27@email.com,Online
C1514,Amanda Wagner,a.wagner56@email.com,Online
C1515,Cassidy Lee,c.lee91@email.com,In store
C1516,Jamie Valdez,j.valdez98@email.com,In store
C1517,Jesse Wilson,j.wilson46@email.com,In store
C1518,Sarah Murray,s.murray39@email.com,Online
C1519,Eric Lucero,e.lucero84@email.com,App
C1520,Tammy Hernandez,t.hernandez36@email.com,Online
C1521,Chelsea Mccoy,c.mccoy41@email.com,In store
C1522,Lorraine Butler,l.butler61@email.com,Online
C1523,Charles Taylor,c.taylor84@email.com,App
C1524,John Bowman,j.bowman53@email.com,App
C1525,Sheryl Moore,s.moore57@email.com,App
C1526,Dillon Lambert,d.lambert80@email.com,In store
C1527,Rachel Scott,r.scott23@email.com,In store
C1528,Deborah Barton,d.barton63@email.com,Online
C1529,Steve Mendoza,s.mendoza52@email.com,In store
C1530,Carmen Bryant,c.bryant31@email.com,In store
C1531,Eduardo Hunter,e.hunter27@email.com,Online
C1532,Edward Reyes,e.reyes95@email.com,In store
C1533,Alexandra Donovan,a.donovan27@email.com,In store
C1534,Christopher Moore,c.moore94@email.com,App
C1535,James Clark,j.clark82@email.com,Online
C1536,Elizabeth Robinson,e.robinson67@email.com,Online
C1537,David Campos,d.campos23@email.com,In store
C1538,Keith Smith,k.smith52@email.com,In store
C1539,Misty Mcclain,m.mcclain43@email.com,In store
C1540,Katrina Thornton,k.thornton80@email.com,App
C1541,Diane Warren,d.warren21@email.com,App
C1542,Ashley Ross,a.ross16@email.com,In store
C1543,Abigail Lewis,a.lewis96@email.com,In store
C1544,Denise Mckenzie,d.mckenzie37@email.com,Online
C1545,Charles Hernandez,c.hernandez34@email.com,Online
C1546,Calvin Baker,c.baker60@email.com,In store
C1547,Karina Ball,k.ball43@email.com,In store
C1548,Sara Collins,s.collins55@email.com,App
C1549,James Collins,j.collins41@email.com,In store
C1550,Adam Gardner,a.gardner21@email.com,In store
C1551,Fred Harrison,f.harrison28@email.com,App
C1552,Daisy Mcmillan,d.mcmillan47@email.com,In store
C1553,James Green,j.green19@email.com,Online
C1554,James Cruz,j.cruz50@email.com,App
C1555,Paula Johnson,p.johnson80@email.com,App
C1556,Darlene Smith,d.smith83@email.com,App
C1557,Chase Smith,c.smith47@email.com,App
C1558,Allen Montgomery,a.montgomery41@email.com,App
C1559,Kimberly Medina,k.medina80@email.com,Online
C1560,Jeffrey Davis,j.davis95@email.com,Online
C1561,Kristin Carroll,k.carroll85@email.com,Online
C1562,Evelyn Garcia,e.garcia55@email.com,Online
C1563,Megan May,m.may41@email.com,Online
C1564,Zachary Camacho,z.camacho79@email.com,In store
C1565,Michael Blair,m.blair22@email.com,Online
C1566,Andrew Garcia,a.garcia15@email.com,Online
C1567,Timothy King,t.king21@email.com,In store
C1568,Jennifer Coleman,j.coleman93@email.com,App
C1569,Denise Kim,d.kim76@email.com,App
C1570,Joseph Manning,j.manning72@email.com,Online
C1571,Andrew Garner,a.garner30@email.com,In store
C1572,Nicholas Owens,n.owens20@email.com,App
C1573,Matthew Lloyd,m.lloyd31@email.com,Online
C1574,Heather Obrien,h.obrien97@email.com,App
C1575,Patrick Wolf,p.wolf58@email.com,In store
C1576,Elaine Bond,e.bond74@email.com,App
C1577,Miguel Gomez,m.gomez73@email.com,Online
C1578,Kim Johnson,k.johnson26@email.com,App
C1579,Matthew Gregory,m.gregory76@email.com,In store
C1580,Michael Moore,m.moore19@email.com,Online
C1581,Aaron Choi,a.choi41@email.com,App
C1582,Margaret Norris,m.norris35@email.com,App
C1583,Joshua Robbins,j.robbins83@email.com,In store
C1584,Thomas Alexander,t.alexander65@email.com,Online
C1585,Ann Burns,a.burns18@email.com,In store
C1586,Elizabeth Byrd,e.byrd16@email.com,In store
C1587,Jeffrey Brown,j.brown21@email.com,In store
C1588,Jennifer Jefferson,j.jefferson22@email.com,In store
C1589,Taylor Arroyo,t.arroyo19@email.com,Online
C1590,Megan Baker,m.baker49@email.com,In store
C1591,Richard Wagner,r.wagner44@email.com,In store
C1592,John Snyder,j.snyder25@email.com,In store
C1593,Calvin Hall,c.hall62@email.com,App
C1594,Jessica Singh,j.singh64@email.com,Online
C1595,Julie Williams,j.williams85@email.com,App
C1596,Clinton Schultz,c.schultz26@email.com,App
C1597,Patricia Dean,p.dean30@email.com,In store
C1598,Katherine Smith,k.smith26@email.com,App
C1599,Pamela King,p.king85@email.com,In store
C1600,Lisa Krause,l.krause82@email.com,App
C1601,Craig Miller,c.miller32@email.com,App
C1602,Belinda Rice,b.rice59@email.com,In store
C1603,Melissa Morrison,m.morrison25@email.com,Online
C1604,Jessica Young,j.young22@email.com,Online
C1605,Ryan Hanson,r.hanson89@email.com,App
C1606,Chris Kaufman,c.kaufman41@email.com,In store
C1607,Andre Juarez,a.juarez96@email.com,In store
C1608,Anthony Becker,a.becker52@email.com,Online
C1609,Natalie Baker,n.baker75@email.com,App
C1610,Joshua Stone,j.stone42@email.com,App
C1611,Tiffany Dyer,t.dyer44@email.com,Online
C1612,Brittany Manning,b.manning21@email.com,In store
C1613,Sonya Sanchez,s.sanchez53@email.com,Online
C1614,Travis Davis,t.davis20@email.com,Online
C1615,Matthew Wise,m.wise98@email.com,Online
C1616,James Johnson,j.johnson68@email.com,App
C1617,Mitchell Higgins,m.higgins43@email.com,App
C1618,Shelly Howell,s.howell30@email.com,Online
C1619,Cassandra Mclaughlin,c.mclaughlin81@email.com,Online
C1620,Emily Fernandez,e.fernandez61@email.com,Online
C1621,Rachel Esparza,r.esparza28@email.com,Online
C1622,Barbara Beasley,b.beasley41@email.com,Online
C1623,Robert Baker,r.baker37@email.com,Online
C1624,Jennifer Salazar,j.salazar83@email.com,In store
C1625,Laura Morales,l.morales42@email.com,Online
C1626,Leonard Dillon,l.dillon96@email.com,Online
C1627,Michael Cooper,m.cooper62@email.com,Online
C1628,Sean Cain,s.cain45@email.com,In store
C1629,Shannon Flores,s.flores61@email.com,In store
C1630,Erik Bryan,e.bryan49@email.com,App
C1631,Frank Baker,f.baker95@email.com,Online
C1632,Vanessa Powell,v.powell89@email.com,Online
C1633,Sherry Miller,s.miller96@email.com,In store
C1634,Nicholas Davenport,n.davenport87@email.com,In store
